comment_id,video_id,author_channel_id,comment_text,comment_date,like_count,clean_text,word_count,language,confidence,topic_id
UgzWutZuiqq4FHFDRnV4AaABAg,tFXZCdSoTvE,UCyv5t97g0Ugav5hHpEdQcAw,"Take it from me. I am 47 and this has been happening to me since I was 16. It’s the most painful and frustrating thing that has plagued my life for so long. The most effective medicine is Zyrtec. Take 1 in the morning before any type of activities, it will help you throughout the day. If I laugh too hard or get high emotions, it happens.",2026-02-18T23:37:27Z,1,"Take it from me. I am 47 and this has been happening to me since I was 16. It’s the most painful and frustrating thing that has plagued my life for so long. The most effective medicine is Zyrtec. Take 1 in the morning before any type of activities, it will help you throughout the day. If I laugh too hard or get high emotions, it happens.",67,en,0.9999971228832776,1
Ugz2ylTH8lKFjshVmWp4AaABAg,tFXZCdSoTvE,UCMVz8d_FcRmRiARra-iFcLw,Guys I had this in school once and I got sent to the nurse and they put an ICE PACk and a couple hours later it disappeared,2026-02-17T01:20:45Z,1,Guys I had this in school once and I got sent to the nurse and they put an ICE PACk and a couple hours later it disappeared,27,en,0.999998504236401,1
Ugyc1OkXhg_icDCKCid4AaABAg,tFXZCdSoTvE,UCoQrSfH_7UED_4pPpsEI8dA,"Ts burning my skin like a boiling oil, I hope I die as soon as possible; that's the only way to get rid of this cursed disease.",2026-02-14T05:11:02Z,0,"Ts burning my skin like a boiling oil, I hope I die as soon as possible; that's the only way to get rid of this cursed disease.",27,en,0.9999950487160312,1
Ugz_DKtFgPzgytXApFh4AaABAg,tFXZCdSoTvE,UCKCdSRBUVw9_K_6_gWW1j3A,"I come for solution in comment section,but all i see was the same problem😂😂😂.For me i got no stress,no food allergies now my problem are more😂😂",2026-02-14T02:49:08Z,0,"I come for solution in comment section,but all i see was the same problem.For me i got no stress,no food allergies now my problem are more",26,en,0.9999989122005782,0
Ugxa-70AOeD2Uxs2b3J4AaABAg,tFXZCdSoTvE,UCGdOx9q6u-02Eqp7od63DEw,I fixed my hive flare ups by taking probiotics. I had H pylori bacteria and the meds killed all my stomach bacteria which led to me getting hives,2026-02-13T01:43:11Z,1,I fixed my hive flare ups by taking probiotics. I had H pylori bacteria and the meds killed all my stomach bacteria which led to me getting hives,28,en,0.999995442835824,0
Ugx7KRQfkDwZsyC7Q_h4AaABAg,tFXZCdSoTvE,UCPqdguREW1g7nl5phfYqlGg,I have this from my childhood but till now i have no idea how to get treatment without take medicine like citrizen,2026-02-12T20:07:11Z,1,I have this from my childhood but till now i have no idea how to get treatment without take medicine like citrizen,22,en,0.999997244668761,1
Ugy8GVfDN2ry_l1e1pB4AaABAg,tFXZCdSoTvE,UCtTde_poInKF9OPwh6zAgZw,It's happening to me right now 😭💔,2026-02-11T16:50:59Z,0,It's happening to me right now,6,en,0.999997174477762,1
UgwaDrQAXCqA-LLdHvh4AaABAg,tFXZCdSoTvE,UCqjWUhJKFjfbLWtG3Ek1oAg,Highly recommended Planet Ayurveda has the best products and treatments for skin disease,2026-02-10T09:44:05Z,0,Highly recommended Planet Ayurveda has the best products and treatments for skin disease,13,en,0.9999958759747718,20
Ugy-iQUntJ04Ljd6C6p4AaABAg,tFXZCdSoTvE,UCIaQ6WpjNB1eHzXuugFTcmw,Stress is big reason I found out.,2026-01-30T18:23:35Z,0,Stress is big reason I found out.,7,en,0.9999953914849868,1
UgwgVfkzjhfUwPlDu-l4AaABAg,tFXZCdSoTvE,UCKybnh6n0hvpR9FyycRQVIA,"Guys.... Alot of u guys that didn't have hive pre vaccine and got it post vaccine, its the vaccine that cause it. The covid vaccine already written this as side effects",2026-01-29T21:53:42Z,0,"Guys.... Alot of u guys that didn't have hive pre vaccine and got it post vaccine, its the vaccine that cause it. The covid vaccine already written this as side effects",31,en,0.9999961606758936,0
UgxvCxnucsP23rHPrJB4AaABAg,tFXZCdSoTvE,UCjrsiEh3hnRy_D2RKn_ogtA,Yes I  had them  about 10 times,2026-01-27T01:43:02Z,0,Yes I had them about 10 times,7,en,0.9999964884273376,1
Ugw1RnGYtwRtISPmbyt4AaABAg,tFXZCdSoTvE,UCySOLojsMEH-W7ZmeYqKoGg,I fucking have in now I never got these Since I was little,2026-01-26T02:14:32Z,0,I fucking have in now I never got these Since I was little,13,en,0.9999968202274224,1
UgysC4SmiU-Gt-TA9gt4AaABAg,tFXZCdSoTvE,UCHHRpBIwq821t-6E_7IGwUw,I have cold hives 😅,2026-01-24T16:01:10Z,0,I have cold hives,4,en,0.9999953545640454,0
UgyCEkEQmN5-sWBr_pd4AaABAg,tFXZCdSoTvE,UCwq4NEToPbZ2MKffgGv9LmQ,I have rash that itch do u know how to remove it/cure it?,2026-01-20T08:40:45Z,1,I have rash that itch do u know how to remove it/cure it?,13,en,0.9999975121617156,3
Ugx4ZQErHyuHf3U8A3d4AaABAg,tFXZCdSoTvE,UCUqyagw3pxkAJTxGcPAqWhQ,Thank you for your information,2026-01-20T03:47:04Z,0,Thank you for your information,5,en,0.999996627426651,15
UgxTfilYYwX2f61A2WB4AaABAg,tFXZCdSoTvE,UCzTsmzmTfa8uKvIU0nP2O2w,"Yea I’ve got eczema, makes me break out in hives all the time like rn, and I’ve got like 30 things that irritate my skin",2026-01-20T03:24:46Z,0,"Yea I’ve got eczema, makes me break out in hives all the time like rn, and I’ve got like 30 things that irritate my skin",25,en,0.9999964051281328,0
UgwG82jpfFFj03pDSUJ4AaABAg,tFXZCdSoTvE,UCtgOFGS0p9j5vzrJXtZ4Nlw,Broo I have hides rn!😭,2026-01-19T04:27:55Z,0,Broo I have hides rn!,5,en,0.9999965116635244,11
Ugy5EDCr0Q1U1go67t94AaABAg,tFXZCdSoTvE,UC0yYnFYPhobXsFHWr4u59zQ,i have that is ithcy,2026-01-18T17:29:00Z,0,i have that is ithcy,5,en,0.9999959210588464,11
Ugza3CJYnoMYPa7MpCt4AaABAg,tFXZCdSoTvE,UC67fYDi2rpKhkIVw_tPbiCw,I lottery have that😢,2026-01-18T12:26:56Z,0,I lottery have that,4,en,0.9999970135890984,11
UgyIVLH-pY4HlhXNr6V4AaABAg,tFXZCdSoTvE,UCy0FB9odYgcU0Y-j-9Eh1AQ,"In my case, food appeared to be the trigger. I experienced itchiness and hives within about an hour after eating many foods. At that time, the only thing I ate was steak, as it didn’t cause symptoms for me. I followed this approach for about six months, which I felt gave my body time to stabilize before slowly reintroducing other foods. From my experience, it was possible to sustain myself on steak alone during that period. I chose a natural approach and did not use medications. This was simply my personal experience and may not apply to everyone.",2026-01-12T01:11:04Z,0,"In my case, food appeared to be the trigger. I experienced itchiness and hives within about an hour after eating many foods. At that time, the only thing I ate was steak, as it didn’t cause symptoms for me. I followed this approach for about six months, which I felt gave my body time to stabilize before slowly reintroducing other foods. From my experience, it was possible to sustain myself on steak alone during that period. I chose a natural approach and did not use medications. This was simply my personal experience and may not apply to everyone.",98,en,0.9999986721127704,0
UgwcapQon_yjIiyiEmB4AaABAg,tFXZCdSoTvE,UCAQl6p_ZvVJlyW-2RS-2bFA,"ALLER-G CARE by Planet Ayurveda works gently yet effectively. It helps with rhinitis, acne, and toxin buildup while keeping the body clean and balanced.",2026-01-09T09:34:10Z,0,"ALLER-G CARE by Planet Ayurveda works gently yet effectively. It helps with rhinitis, acne, and toxin buildup while keeping the body clean and balanced.",24,en,0.999996601938639,Outlier
UgyBA9qudDUvWNMGZYZ4AaABAg,tFXZCdSoTvE,UC_hEVpgWsq_-u5vdsN4KXNQ,It's may be by Black magic also..many types of skin problems..like pimples fire on skin hives or all body problem n allergy at night very much problem of itching..connect to any tantric..msan problem..you should read Ya Allah Hu..Ya Muqitu..Ya Baasitu 100 time in water n drink water daily thrice at least 21 days..,2026-01-08T22:19:55Z,0,It's may be by Black magic also..many types of skin problems..like pimples fire on skin hives or all body problem n allergy at night very much problem of itching..connect to any tantric..msan problem..you should read Ya Allah Hu..Ya Muqitu..Ya Baasitu 100 time in water n drink water daily thrice at least 21 days..,53,en,0.9999962611927364,3
UgwboVWu47XTFigySIB4AaABAg,tFXZCdSoTvE,UCZo-Z5nDf4QdkM8L574IKFQ,"Appreciated the emphasis on stress as a real biological trigger, not just an emotional factor. AI could help people identify personal hive triggers by correlating stress, food, sleep, and flare-ups over time. Happy to share ideas or chat about how AI can add value here.",2026-01-08T09:40:52Z,0,"Appreciated the emphasis on stress as a real biological trigger, not just an emotional factor. AI could help people identify personal hive triggers by correlating stress, food, sleep, and flare-ups over time. Happy to share ideas or chat about how AI can add value here.",45,en,0.9999961840577531,0
UgxFNGryFzEoCcagMaJ4AaABAg,tFXZCdSoTvE,UCLYuSURGRKAXxnDc6K2RCeQ,Oh and on my leg,2026-01-04T01:42:41Z,0,Oh and on my leg,5,en,0.9999975612582096,1
Ugx1oCPM63jmSG9-PuR4AaABAg,tFXZCdSoTvE,UCLCak8KbWnFjS9yMJoxX_mg,i got that after eating Welch's...,2026-01-03T08:43:27Z,0,i got that after eating Welch's...,6,en,0.9999971351582556,Outlier
UgxPJTkCRiWLYwmPb4J4AaABAg,tFXZCdSoTvE,UCiWdhdMqe6gFC4oeLa6teLQ,"I have one now , how do I get rid of it ?",2025-12-30T15:14:42Z,0,"I have one now , how do I get rid of it ?",13,en,0.9999974887611132,1
UgweTdfbCYWN3VqJaS54AaABAg,tFXZCdSoTvE,UCI-3e_fUZCymsholalRy72w,"My condition improved a lot with probiotics, omega 3 and liver supplements",2025-12-30T01:45:20Z,1,"My condition improved a lot with probiotics, omega 3 and liver supplements",12,en,0.9999977405241216,10
Ugyemx7kGFhiRxT5k5N4AaABAg,tFXZCdSoTvE,UCdJqizK5mjB2zGlbhT92Uug,I have rash but different its from sand qe were in the beach,2025-12-29T23:43:10Z,0,I have rash but different its from sand qe were in the beach,13,en,0.9999976603658588,3
UgxF0VK1Ep7eMRBAonF4AaABAg,tFXZCdSoTvE,UCzemBH9fjbINEqUEBF2Wc7Q,"Have this for the first time drinking gin, super itchy and have some swelling",2025-12-29T14:40:53Z,0,"Have this for the first time drinking gin, super itchy and have some swelling",14,en,0.9999969282840072,3
UgyYcWUACpg89f706tx4AaABAg,tFXZCdSoTvE,UCzp21OxVTDYPc_EWQtit-Ww,"For 4 years, 2025 now, I have this rash and get hives.  Four years ago it started AFTER THE COVID SHOT. I have done all the prescribed lotions and pills from doctors...nothing takes it away.",2025-12-27T02:10:57Z,0,"For 4 years, 2025 now, I have this rash and get hives. Four years ago it started AFTER THE COVID SHOT. I have done all the prescribed lotions and pills from doctors...nothing takes it away.",35,en,0.999998195079404,0
Ugx1XK7aDiUrHpQeG7h4AaABAg,tFXZCdSoTvE,UCMfrYXqD14exHg0VylwSpxw,This is due to Liver Disease,2025-12-24T16:42:56Z,0,This is due to Liver Disease,6,en,0.9999974386241944,Outlier
UgyPlrqTf6SaeyYXH7Z4AaABAg,tFXZCdSoTvE,UCrbIhEDr80kITbcowfYIjyA,How to get rid of this,2025-12-24T06:18:48Z,0,How to get rid of this,6,en,0.999997581222276,1
UgzL1CTZqFWxowTSKJ14AaABAg,tFXZCdSoTvE,UC1cenumwIv75ChiYQCIxwBA,there also exsists a viruse its not dangeruse i hade it back in augist this year hives or what in my contry we call osip was on my face stomach back legs and arms its not only allergeis and stress it can be that viruse,2025-12-13T17:29:33Z,0,there also exsists a viruse its not dangeruse i hade it back in augist this year hives or what in my contry we call osip was on my face stomach back legs and arms its not only allergeis and stress it can be that viruse,45,en,0.9999981379494164,0
UgwK8yc5PpCs4jti10J4AaABAg,tFXZCdSoTvE,UCsz3no4poscQ1Ud1RzSkiSQ,Going through this atm. Like it just randomly happen last month,2025-12-11T18:50:40Z,0,Going through this atm. Like it just randomly happen last month,11,en,0.9999978738351212,1
Ugzh0xElvICzr8No3j94AaABAg,tFXZCdSoTvE,UCcSxCoHx5OCm5x3IIqEts3w,Thank u so much me and my classmate had this I didn’t know why,2025-12-10T13:25:58Z,1,Thank u so much me and my classmate had this I didn’t know why,14,en,0.9999965514793648,1
UgxGp1Xz38rudrutQGR4AaABAg,tFXZCdSoTvE,UC05iBxBFeNBnwlFfl-LONWA,What is the medicine for this 🤔,2025-12-08T14:01:56Z,2,What is the medicine for this,6,en,0.9999994193117928,1
UgwPNPnRAjcPHo7p2eZ4AaABAg,tFXZCdSoTvE,UC7H5EBCNQrTBBJv5lxQbMjQ,I be thinking I have skin infection,2025-12-07T13:07:58Z,0,I be thinking I have skin infection,7,en,0.9999967251856337,Outlier
Ugwzu2pwKbdnmNvli4l4AaABAg,tFXZCdSoTvE,UCRcizqM6wjLI2RWMsgdMv9A,I didn't know what there's were I had rash close to my shoulder and it was itchy I keep scratching it I told my parents about it and they didn't know what a rash was so they said it's just a mosquito bite and i was like oh k and I went to school and I didn't tell anyone on school,2025-12-06T11:54:20Z,0,I didn't know what there's were I had rash close to my shoulder and it was itchy I keep scratching it I told my parents about it and they didn't know what a rash was so they said it's just a mosquito bite and i was like oh k and I went to school and I didn't tell anyone on school,61,en,0.9999979530485504,0
UgwfsaaIil0AgjdICCF4AaABAg,tFXZCdSoTvE,UCl3yjZkbe19HhVkoFYW5-rA,Mine is like that rn,2025-12-05T06:04:54Z,0,Mine is like that rn,5,en,0.999997221947108,1
UgyjOCB5qZ4t1TBabKR4AaABAg,tFXZCdSoTvE,UCq6XZbfHu9c4GSJuQeCosKQ,Im suffering it now i feel soo uncomfortable 😭,2025-12-04T19:56:40Z,0,Im suffering it now i feel soo uncomfortable,8,en,0.8571413134492679,1
UgwxqCq_7V7VxVpIBNN4AaABAg,tFXZCdSoTvE,UCjnNlFUfO_dv1-dlymCfx8A,How to prevent it???,2025-12-04T14:42:07Z,0,How to prevent it???,4,en,0.9999936872292056,1
Ugwe0ugbG8s4w5u3fZZ4AaABAg,tFXZCdSoTvE,UCXYW7RnpHHKVARHAICZdn3w,"Hydrocortisone IV STAT
Pediatrics: 4mg/kg
Adult: 100mg or 200mg",2025-11-29T03:24:57Z,0,Hydrocortisone IV STAT Pediatrics: 4mg/kg Adult: 100mg or 200mg,9,en,0.999996145248215,26
UgzHsGbCyPfrrJmhAvJ4AaABAg,tFXZCdSoTvE,UCqP8Yn23OGQFUC8DRBPD-NA,"Me right now,😢😢😢😢",2025-11-29T00:10:42Z,0,"Me right now,",3,en,0.9999965050002688,Outlier
UgwzUztDYdKm3A_qud94AaABAg,tFXZCdSoTvE,UChI6M8Zojfxj8yS-bG0zZRA,"Am suffering from this almost since 3-4 months but i still couldn't find the reason 

I think i consumed already almost 40-50 tablets these months 

it's making me suffer physically and mentally both

Because my parents giving me allergy tablet from medical shop whenever i got these problem and blaming me for getting this ( like I get this by myself) instead of meeting thermologists 😢",2025-11-27T21:22:33Z,0,Am suffering from this almost since 3-4 months but i still couldn't find the reason I think i consumed already almost 40-50 tablets these months it's making me suffer physically and mentally both Because my parents giving me allergy tablet from medical shop whenever i got these problem and blaming me for getting this ( like I get this by myself) instead of meeting thermologists,65,en,0.99999804069987,0
